semana;codigo_comuna;Casos_actuales_fin;Casos_actuales_ini;Casos_actuales_prom
2021-03-08;13605;185;123;154
2021-03-08;13122;402;292;347
2021-03-08;13202;42;39;40,5
2021-03-08;13123;181;148;164,5
2021-03-08;13124;419;362;390,5
2021-03-08;13201;1036;874;955
2021-03-08;13125;330;294;312
2021-03-08;13126;249;176;212,5
2021-03-08;13127;307;211;259
2021-03-08;13128;391;319;355
2021-03-08;13401;483;405;444
2021-03-08;13129;155;128;141,5
2021-03-08;13203;15;21;18
2021-03-08;13130;265;240;252,5
2021-03-08;13505;21;12;16,5
2021-03-08;13131;131;90;110,5
2021-03-08;13101;757;662;709,5
2021-03-08;13601;146;127;136,5
2021-03-08;13303;16;13;14,5
2021-03-08;13132;113;99;106
2021-03-08;6302;20;17;18,5
2021-03-08;6303;55;44;49,5
2021-03-08;6102;3;8;5,5
2021-03-08;6103;9;7;8
2021-03-08;6104;31;20;25,5
2021-03-08;6105;41;46;43,5
2021-03-08;6106;34;22;28
2021-03-08;6202;8;8;8
2021-03-08;6107;44;37;40,5
2021-03-08;6203;13;15;14
2021-03-08;6304;10;6;8
2021-03-08;6108;95;92;93,5
2021-03-08;6109;28;24;26
2021-03-08;6204;8;6;7
2021-03-08;6110;25;18;21,5
2021-03-08;6305;87;92;89,5
2021-03-08;6205;25;24;24,5
2021-03-08;6111;64;67;65,5
2021-03-08;6306;27;31;29
2021-03-08;6206;7;10;8,5
2021-03-08;6307;24;25;24,5
2021-03-08;6112;44;41;42,5
2021-03-08;6113;46;35;40,5
2021-03-08;6201;68;79;73,5
2021-03-08;6308;13;8;10,5
2021-03-08;6309;1;3;2
2021-03-08;6114;27;34;30,5
2021-03-08;6101;431;405;418
2021-03-08;6115;171;156;163,5
2021-03-08;6116;41;42;41,5
2021-03-08;6301;239;184;211,5
2021-03-08;6117;85;84;84,5
2021-03-08;6310;65;53;59
2021-03-08;7201;96;72;84
2021-03-08;7202;42;21;31,5
2021-03-08;7402;82;89;85,5
2021-03-08;7102;91;94;92,5
2021-03-08;7103;11;3;7
2021-03-08;7301;421;352;386,5
2021-03-08;7104;1;1;1
2021-03-08;7302;10;7;8,5
2021-03-08;7303;6;10;8
2021-03-08;7401;345;311;328
2021-03-08;7403;66;68;67
2021-03-08;7105;90;79;84,5
2021-03-08;7304;82;82;82
2021-03-08;7404;84;97;90,5
2021-03-08;7106;18;25;21,5
2021-03-08;7203;28;19;23,5
2021-03-08;7107;20;24;22
2021-03-08;7305;30;20;25
2021-03-08;7405;32;41;36,5
2021-03-08;7108;24;20;22
2021-03-08;7306;34;44;39
2021-03-08;7307;16;19;17,5
2021-03-08;7109;65;80;72,5
2021-03-08;7406;136;120;128
2021-03-08;7110;20;25;22,5
2021-03-08;7101;567;485;526
2021-03-08;7308;56;47;51,5
2021-03-08;7309;5;4;4,5
2021-03-08;7407;47;46;46,5
2021-03-08;7408;36;34;35
2021-03-08;16102;18;34;26
2021-03-08;16101;449;403;426
2021-03-08;16103;70;56;63
2021-03-08;16202;4;2;3
2021-03-08;16203;45;48;46,5
2021-03-08;16302;107;56;81,5
2021-03-08;16104;10;11;10,5
2021-03-08;16204;7;15;11
2021-03-08;16303;79;46;62,5
2021-03-08;16105;7;10;8,5
2021-03-08;16106;14;15;14,5
2021-03-08;16205;2;4;3
2021-03-08;16107;34;38;36
2021-03-08;16201;7;6;6,5
2021-03-08;16206;17;19;18
2021-03-08;16301;150;146;148
2021-03-08;16304;10;11;10,5
2021-03-08;16108;30;34;32
2021-03-08;16305;40;31;35,5
2021-03-08;16207;27;24;25,5
2021-03-08;16109;34;36;35
2021-03-08;8314;4;4;4
2021-03-08;8302;3;6;4,5
2021-03-08;8202;173;158;165,5
2021-03-08;8303;107;56;81,5
2021-03-08;8203;131;109;120
2021-03-08;8103;417;358;387,5
2021-03-08;8101;864;721;792,5
2021-03-08;8204;22;15;18,5
2021-03-08;8102;524;385;454,5
2021-03-08;8205;93;105;99
2021-03-08;8104;23;18;20,5
2021-03-08;8112;427;394;410,5
2021-03-08;8105;107;99;103
2021-03-08;8304;56;47;51,5
2021-03-08;8201;69;64;66,5
2021-03-08;8206;65;57;61
2021-03-08;8301;747;688;717,5
2021-03-08;8106;261;209;235
2021-03-08;8305;82;107;94,5
2021-03-08;8306;60;61;60,5
2021-03-08;8307;47;45;46
2021-03-08;8107;228;176;202
2021-03-08;8308;4;4;4
2021-03-08;8309;44;22;33
2021-03-08;8108;491;425;458
2021-03-08;8310;8;14;11
2021-03-08;8311;30;17;23,5
2021-03-08;8109;16;12;14
2021-03-08;8110;718;591;654,5
2021-03-08;8207;35;32;33,5
2021-03-08;8111;187;161;174
2021-03-08;8312;72;53;62,5
2021-03-08;8313;48;48;48
2021-03-08;9201;163;169;166
2021-03-08;9102;41;43;42
2021-03-08;9121;13;28;20,5
2021-03-08;9202;100;94;97
2021-03-08;9103;72;61;66,5
2021-03-08;9203;36;18;27
2021-03-08;9104;23;13;18
2021-03-08;9204;32;25;28,5
2021-03-08;9105;85;66;75,5
2021-03-08;9106;32;15;23,5
2021-03-08;9107;20;20;20
2021-03-08;9108;69;62;65,5
2021-03-08;9109;52;39;45,5
2021-03-08;9205;35;22;28,5
2021-03-08;9206;60;49;54,5
2021-03-08;9207;33;27;30
2021-03-08;9110;19;14;16,5
2021-03-08;9111;82;87;84,5
2021-03-08;9112;294;269;281,5
2021-03-08;9113;35;24;29,5
2021-03-08;9114;146;115;130,5
2021-03-08;9115;29;39;34
2021-03-08;9208;23;48;35,5
2021-03-08;9209;70;65;67,5
2021-03-08;9116;46;45;45,5
2021-03-08;9101;1044;913;978,5
2021-03-08;9117;18;19;18,5
2021-03-08;9118;41;35;38
2021-03-08;9210;73;64;68,5
2021-03-08;9211;77;74;75,5
2021-03-08;9119;115;98;106,5
2021-03-08;9120;178;178;178
2021-03-08;14102;18;18;18
2021-03-08;14202;162;158;160
2021-03-08;14201;202;159;180,5
2021-03-08;14203;40;40;40
2021-03-08;14103;54;65;59,5
2021-03-08;14104;122;130;126
2021-03-08;14105;36;46;41
2021-03-08;14106;85;70;77,5
2021-03-08;14107;101;101;101
2021-03-08;14108;214;172;193
2021-03-08;14204;115;91;103
2021-03-08;14101;950;866;908
2021-03-08;10202;160;136;148
2021-03-08;10102;93;86;89,5
2021-03-08;10201;154;157;155,5
2021-03-08;10401;1;2;1,5
2021-03-08;10203;45;44;44,5
2021-03-08;10103;10;2;6
2021-03-08;10204;11;8;9,5
2021-03-08;10205;19;11;15
2021-03-08;10104;19;26;22,5
2021-03-08;10105;97;85;91
2021-03-08;10402;10;1;5,5
2021-03-08;10403;40;28;34
2021-03-08;10107;82;49;65,5
2021-03-08;10106;68;54;61
2021-03-08;10108;28;41;34,5
2021-03-08;10301;679;574;626,5
2021-03-08;10404;13;23;18
2021-03-08;10101;755;820;787,5
2021-03-08;10302;31;17;24
2021-03-08;10109;159;132;145,5
2021-03-08;10206;13;5;9
2021-03-08;10303;57;60;58,5
2021-03-08;10304;30;20;25
2021-03-08;10207;19;15;17
2021-03-08;10208;35;28;31,5
2021-03-08;10209;39;41;40
2021-03-08;10210;21;19;20
2021-03-08;10305;43;44;43,5
2021-03-08;10306;36;22;29
2021-03-08;10307;31;29;30
2021-03-08;11201;21;18;19,5
2021-03-08;11401;1;1;1
2021-03-08;11202;4;3;3,5
2021-03-08;11301;5;5;5
2021-03-08;11101;85;82;83,5
2021-03-08;11203;1;1;1
2021-03-08;11102;1;2;1,5
2021-03-08;11302;0;0;0
2021-03-08;11402;3;3;3
2021-03-08;11303;1;1;1
2021-03-08;12202;0;0;0
2021-03-08;12201;5;7;6
2021-03-08;12102;0;0;0
2021-03-08;12401;56;47;51,5
2021-03-08;12301;3;3;3
2021-03-08;12302;1;2;1,5
2021-03-08;12101;343;347;345
2021-03-08;12103;1;1;1
2021-03-08;12104;3;3;3
2021-03-08;12303;0;0;0
2021-03-08;12402;0;0;0
2021-03-15;15101;820;647;733,5
2021-03-15;15102;1;5;3
2021-03-15;15202;0;0;0
2021-03-15;15201;1;1;1
2021-03-15;1107;288;263;275,5
2021-03-15;1402;8;4;6
2021-03-15;1403;1;1;1
2021-03-15;1404;3;3;3
2021-03-15;1101;763;668;715,5
2021-03-15;1405;29;26;27,5
2021-03-15;1401;24;35;29,5
2021-03-15;2101;1017;896;956,5
2021-03-15;2201;361;316;338,5
2021-03-15;2302;2;1;1,5
2021-03-15;2102;26;26;26
2021-03-15;2202;0;0;0
2021-03-15;2203;10;19;14,5
2021-03-15;2103;0;1;0,5
2021-03-15;2104;66;65;65,5
2021-03-15;2301;76;81;78,5
2021-03-15;3302;6;3;4,5
2021-03-15;3102;79;68;73,5
2021-03-15;3201;22;35;28,5
2021-03-15;3101;281;280;280,5
2021-03-15;3202;33;28;30,5
2021-03-15;3303;16;15;15,5
2021-03-15;3304;33;38;35,5
2021-03-15;3103;10;18;14
2021-03-15;3301;118;84;101
2021-03-15;4103;15;14;14,5
2021-03-15;4202;10;5;7,5
2021-03-15;4302;36;25;30,5
2021-03-15;4102;420;397;408,5
2021-03-15;4201;83;61;72
2021-03-15;4104;14;12;13
2021-03-15;4101;535;510;522,5
2021-03-15;4203;60;51;55,5
2021-03-15;4303;79;88;83,5
2021-03-15;4301;190;199;194,5
2021-03-15;4105;15;15;15
2021-03-15;4304;15;29;22
2021-03-15;4305;2;1;1,5
2021-03-15;4204;38;38;38
2021-03-15;4106;67;56;61,5
2021-03-15;5602;17;23;20
2021-03-15;5402;66;42;54
2021-03-15;5502;98;93;95,5
2021-03-15;5302;42;41;41,5
2021-03-15;5603;56;28;42
2021-03-15;5102;42;41;41,5
2021-03-15;5702;12;16;14
2021-03-15;5103;107;99;103
2021-03-15;5604;32;33;32,5
2021-03-15;5605;24;20;22
2021-03-15;5503;28;21;24,5
2021-03-15;5201;4;4;4
2021-03-15;5104;0;0;0
2021-03-15;5504;54;45;49,5
2021-03-15;5401;56;55;55,5
2021-03-15;5802;97;90;93,5
2021-03-15;5703;60;56;58
2021-03-15;5301;86;99;92,5
2021-03-15;5506;53;40;46,5
2021-03-15;5803;28;25;26,5
2021-03-15;5704;4;7;5,5
2021-03-15;5403;4;3;3,5
2021-03-15;5404;8;15;11,5
2021-03-15;5105;64;37;50,5
2021-03-15;5705;31;20;25,5
2021-03-15;5501;299;252;275,5
2021-03-15;5801;349;310;329,5
2021-03-15;5107;63;48;55,5
2021-03-15;5303;7;8;7,5
2021-03-15;5601;214;243;228,5
2021-03-15;5304;15;17;16
2021-03-15;5701;104;102;103
2021-03-15;5706;14;8;11
2021-03-15;5606;29;20;24,5
2021-03-15;5101;1045;879;962
2021-03-15;5804;309;241;275
2021-03-15;5109;873;690;781,5
2021-03-15;5405;16;8;12
2021-03-15;13502;13;7;10
2021-03-15;13402;203;171;187
2021-03-15;13403;67;69;68
2021-03-15;13102;181;174;177,5
2021-03-15;13103;202;180;191
2021-03-15;13301;228;196;212
2021-03-15;13104;164;140;152
2021-03-15;13503;98;76;87
2021-03-15;13105;374;276;325
2021-03-15;13602;65;51;58
2021-03-15;13106;380;290;335
2021-03-15;13107;134;116;125
2021-03-15;13108;255;230;242,5
2021-03-15;13603;128;109;118,5
2021-03-15;13109;191;170;180,5
2021-03-15;13110;894;864;879
2021-03-15;13111;273;237;255
2021-03-15;13112;363;308;335,5
2021-03-15;13113;207;156;181,5
2021-03-15;13302;205;166;185,5
2021-03-15;13114;503;415;459
2021-03-15;13115;210;191;200,5
2021-03-15;13116;155;119;137
2021-03-15;13117;277;263;270
2021-03-15;13118;222;208;215
2021-03-15;13119;998;862;930
2021-03-15;13504;48;29;38,5
2021-03-15;13501;230;224;227
2021-03-15;13120;377;364;370,5
2021-03-15;13604;197;186;191,5
2021-03-15;13404;141;116;128,5
2021-03-15;13121;255;150;202,5
2021-03-15;13605;275;218;246,5
2021-03-15;13122;596;439;517,5
2021-03-15;13202;72;46;59
2021-03-15;13123;237;193;215
2021-03-15;13124;592;505;548,5
2021-03-15;13201;1256;1090;1173
2021-03-15;13125;381;328;354,5
2021-03-15;13126;253;244;248,5
2021-03-15;13127;301;310;305,5
2021-03-15;13128;449;410;429,5
2021-03-15;13401;584;466;525
2021-03-15;13129;202;146;174
2021-03-15;13203;19;15;17
2021-03-15;13130;275;241;258
2021-03-15;13505;19;18;18,5
2021-03-15;13131;216;180;198
2021-03-15;13101;914;761;837,5
2021-03-15;13601;148;140;144
2021-03-15;13303;30;18;24
2021-03-15;13132;137;124;130,5
2021-03-15;6302;44;39;41,5
2021-03-15;6303;87;78;82,5
2021-03-15;6102;20;4;12
2021-03-15;6103;8;6;7
2021-03-15;6104;24;29;26,5
2021-03-15;6105;35;37;36
2021-03-15;6106;80;44;62
2021-03-15;6202;18;17;17,5
2021-03-15;6107;35;48;41,5
2021-03-15;6203;13;9;11
2021-03-15;6304;6;7;6,5
2021-03-15;6108;91;75;83
2021-03-15;6109;29;25;27
2021-03-15;6204;3;3;3
2021-03-15;6110;33;30;31,5
2021-03-15;6305;67;75;71
2021-03-15;6205;16;31;23,5
2021-03-15;6111;68;64;66
2021-03-15;6306;50;27;38,5
2021-03-15;6206;6;7;6,5
2021-03-15;6307;16;9;12,5
2021-03-15;6112;23;37;30
2021-03-15;6113;63;49;56
2021-03-15;6201;64;53;58,5
2021-03-15;6308;19;16;17,5
2021-03-15;6309;0;1;0,5
2021-03-15;6114;24;26;25
2021-03-15;6101;508;428;468
2021-03-15;6115;165;150;157,5
2021-03-15;6116;47;37;42
2021-03-15;6301;358;293;325,5
2021-03-15;6117;88;78;83
2021-03-15;6310;83;58;70,5
2021-03-15;7201;112;89;100,5
2021-03-15;7202;43;42;42,5
2021-03-15;7402;63;55;59
2021-03-15;7102;53;62;57,5
2021-03-15;7103;12;18;15
2021-03-15;7301;533;443;488
2021-03-15;7104;2;1;1,5
2021-03-15;7302;18;11;14,5
2021-03-15;7303;10;7;8,5
2021-03-15;7401;284;287;285,5
2021-03-15;7403;67;65;66
2021-03-15;7105;131;88;109,5
2021-03-15;7304;109;104;106,5
2021-03-15;7404;48;75;61,5
2021-03-15;7106;17;20;18,5
2021-03-15;7203;15;22;18,5
2021-03-15;7107;19;18;18,5
2021-03-15;7305;36;33;34,5
2021-03-15;7405;28;25;26,5
2021-03-15;7108;22;20;21
2021-03-15;7306;43;22;32,5
2021-03-15;7307;12;9;10,5
2021-03-15;7109;114;71;92,5
2021-03-15;7406;144;128;136
2021-03-15;7110;20;17;18,5
2021-03-15;7101;660;621;640,5
2021-03-15;7308;58;57;57,5
2021-03-15;7309;7;10;8,5
2021-03-15;7407;40;29;34,5
2021-03-15;7408;51;45;48
2021-03-15;16102;25;18;21,5
2021-03-15;16101;572;456;514
2021-03-15;16103;63;66;64,5
2021-03-15;16202;7;2;4,5
2021-03-15;16203;35;37;36
2021-03-15;16302;113;119;116
2021-03-15;16104;14;13;13,5
2021-03-15;16204;11;7;9
2021-03-15;16303;37;76;56,5
2021-03-15;16105;4;2;3
2021-03-15;16106;23;16;19,5
2021-03-15;16205;2;3;2,5
2021-03-15;16107;27;19;23
2021-03-15;16201;14;7;10,5
2021-03-15;16206;11;15;13
2021-03-15;16301;155;152;153,5
2021-03-15;16304;7;11;9
2021-03-15;16108;34;31;32,5
2021-03-15;16305;24;35;29,5
2021-03-15;16207;12;24;18
2021-03-15;16109;43;32;37,5
2021-03-15;8314;1;3;2
2021-03-15;8302;8;1;4,5
2021-03-15;8202;155;149;152
2021-03-15;8303;137;113;125
2021-03-15;8203;172;138;155
2021-03-15;8103;358;409;383,5
2021-03-15;8101;1080;996;1038
2021-03-15;8204;11;18;14,5
2021-03-15;8102;572;561;566,5
2021-03-15;8205;104;99;101,5
2021-03-15;8104;46;43;44,5
2021-03-15;8112;492;451;471,5
2021-03-15;8105;138;140;139
2021-03-15;8304;80;68;74
2021-03-15;8201;114;78;96
2021-03-15;8206;63;67;65
2021-03-15;8301;824;739;781,5
2021-03-15;8106;243;247;245
2021-03-15;8305;113;85;99
2021-03-15;8306;59;52;55,5
2021-03-15;8307;36;36;36
2021-03-15;8107;271;254;262,5
2021-03-15;8308;7;3;5
2021-03-15;8309;47;52;49,5
2021-03-15;8108;552;519;535,5
2021-03-15;8310;5;7;6
2021-03-15;8311;49;41;45
2021-03-15;8109;52;18;35
2021-03-15;8110;748;706;727
2021-03-15;8207;22;25;23,5
2021-03-15;8111;214;218;216
2021-03-15;8312;77;84;80,5
2021-03-15;8313;77;54;65,5
2021-03-15;9201;131;148;139,5
2021-03-15;9102;57;47;52
2021-03-15;9121;14;15;14,5
2021-03-15;9202;120;99;109,5
2021-03-15;9103;86;82;84
2021-03-15;9203;53;42;47,5
2021-03-15;9104;53;38;45,5
2021-03-15;9204;42;34;38
2021-03-15;9105;111;89;100
2021-03-15;9106;57;52;54,5
2021-03-15;9107;16;17;16,5
2021-03-15;9108;94;74;84
2021-03-15;9109;59;46;52,5
2021-03-15;9205;51;51;51
2021-03-15;9206;41;58;49,5
2021-03-15;9207;73;64;68,5
2021-03-15;9110;15;16;15,5
2021-03-15;9111;72;87;79,5
2021-03-15;9112;314;274;294
2021-03-15;9113;21;26;23,5
2021-03-15;9114;115;113;114
2021-03-15;9115;54;33;43,5
2021-03-15;9208;17;19;18
2021-03-15;9209;47;63;55
2021-03-15;9116;41;36;38,5
2021-03-15;9101;1171;992;1081,5
2021-03-15;9117;18;16;17
2021-03-15;9118;30;45;37,5
2021-03-15;9210;56;55;55,5
2021-03-15;9211;62;68;65
2021-03-15;9119;126;114;120
2021-03-15;9120;150;147;148,5
2021-03-15;14102;33;18;25,5
2021-03-15;14202;100;126;113
2021-03-15;14201;236;217;226,5
2021-03-15;14203;21;32;26,5
2021-03-15;14103;116;79;97,5
2021-03-15;14104;98;105;101,5
2021-03-15;14105;44;38;41
2021-03-15;14106;129;98;113,5
2021-03-15;14107;117;88;102,5
2021-03-15;14108;212;162;187
2021-03-15;14204;143;98;120,5
2021-03-15;14101;982;904;943
2021-03-15;10202;143;130;136,5
2021-03-15;10102;89;95;92
2021-03-15;10201;123;134;128,5
2021-03-15;10401;1;1;1
2021-03-15;10203;32;42;37
2021-03-15;10103;6;10;8
2021-03-15;10204;9;9;9
2021-03-15;10205;35;32;33,5
2021-03-15;10104;27;20;23,5
2021-03-15;10105;65;71;68
2021-03-15;10402;23;22;22,5
2021-03-15;10403;37;25;31
2021-03-15;10107;93;99;96
2021-03-15;10106;74;56;65
2021-03-15;10108;30;20;25
2021-03-15;10301;633;633;633
2021-03-15;10404;1;5;3
2021-03-15;10101;666;667;666,5
2021-03-15;10302;17;24;20,5
2021-03-15;10109;130;141;135,5
2021-03-15;10206;16;20;18
2021-03-15;10303;57;75;66
2021-03-15;10304;36;34;35
2021-03-15;10207;9;19;14
2021-03-15;10208;49;42;45,5
2021-03-15;10209;20;29;24,5
2021-03-15;10210;30;19;24,5
2021-03-15;10305;41;37;39
2021-03-15;10306;29;35;32
2021-03-15;10307;46;39;42,5
2021-03-15;11201;26;22;24
2021-03-15;11401;7;0;3,5
2021-03-15;11202;1;1;1
2021-03-15;11301;2;2;2
2021-03-15;11101;70;68;69
2021-03-15;11203;9;7;8
2021-03-15;11102;0;0;0
2021-03-15;11302;0;0;0
2021-03-15;11402;3;3;3
2021-03-15;11303;0;1;0,5
2021-03-15;12202;0;0;0
2021-03-15;12201;8;8;8
2021-03-15;12102;0;0;0
2021-03-15;12401;53;44;48,5
2021-03-15;12301;0;2;1
2021-03-15;12302;0;1;0,5
2021-03-15;12101;256;288;272
2021-03-15;12103;0;0;0
2021-03-15;12104;2;2;2
2021-03-15;12303;1;1;1
2021-03-15;12402;0;0;0
2021-03-22;15101;1008;864;936
2021-03-22;15102;1;0;0,5
2021-03-22;15202;0;0;0
2021-03-22;15201;2;1;1,5
2021-03-22;1107;332;244;288
2021-03-22;1402;4;7;5,5
2021-03-22;1403;2;1;1,5
2021-03-22;1404;3;5;4
2021-03-22;1101;907;755;831
2021-03-22;1405;17;25;21
2021-03-22;1401;27;17;22
2021-03-22;2101;1040;1008;1024
2021-03-22;2201;372;350;361
2021-03-22;2302;10;6;8
2021-03-22;2102;31;24;27,5
2021-03-22;2202;0;0;0
2021-03-22;2203;17;11;14
2021-03-22;2103;0;0;0
2021-03-22;2104;36;61;48,5
2021-03-22;2301;67;72;69,5
2021-03-22;3302;12;14;13
2021-03-22;3102;60;65;62,5
2021-03-22;3201;33;27;30
2021-03-22;3101;318;293;305,5
2021-03-22;3202;48;42;45
2021-03-22;3303;19;21;20
2021-03-22;3304;18;30;24
2021-03-22;3103;8;10;9
2021-03-22;3301;130;121;125,5
2021-03-22;4103;10;11;10,5
2021-03-22;4202;8;11;9,5
2021-03-22;4302;26;39;32,5
2021-03-22;4102;356;407;381,5
2021-03-22;4201;92;97;94,5
2021-03-22;4104;17;18;17,5
2021-03-22;4101;527;534;530,5
2021-03-22;4203;104;82;93
2021-03-22;4303;55;58;56,5
2021-03-22;4301;236;192;214
2021-03-22;4105;12;9;10,5
2021-03-22;4304;15;15;15
2021-03-22;4305;0;2;1
2021-03-22;4204;46;42;44
2021-03-22;4106;60;60;60
2021-03-22;5602;18;16;17
2021-03-22;5402;42;69;55,5
2021-03-22;5502;161;122;141,5
2021-03-22;5302;33;35;34
2021-03-22;5603;64;64;64
2021-03-22;5102;84;48;66
2021-03-22;5702;36;19;27,5
2021-03-22;5103;120;95;107,5
2021-03-22;5604;15;27;21
2021-03-22;5605;24;26;25
2021-03-22;5503;30;23;26,5
2021-03-22;5201;98;4;51
2021-03-22;5104;0;0;0
2021-03-22;5504;71;58;64,5
2021-03-22;5401;78;65;71,5
2021-03-22;5802;151;129;140
2021-03-22;5703;72;61;66,5
2021-03-22;5301;118;99;108,5
2021-03-22;5506;57;66;61,5
2021-03-22;5803;52;35;43,5
2021-03-22;5704;7;4;5,5
2021-03-22;5403;11;12;11,5
2021-03-22;5404;14;16;15
2021-03-22;5105;74;74;74
2021-03-22;5705;27;29;28
2021-03-22;5501;314;300;307
2021-03-22;5801;453;384;418,5
2021-03-22;5107;52;50;51
2021-03-22;5303;8;12;10
2021-03-22;5601;138;166;152
2021-03-22;5304;28;17;22,5
2021-03-22;5701;93;91;92
2021-03-22;5706;30;32;31
2021-03-22;5606;17;24;20,5
2021-03-22;5101;1305;1105;1205
2021-03-22;5804;402;314;358
2021-03-22;5109;1127;913;1020
2021-03-22;5405;10;12;11
2021-03-22;13502;10;13;11,5
2021-03-22;13402;257;189;223
2021-03-22;13403;67;59;63
2021-03-22;13102;160;140;150
2021-03-22;13103;342;233;287,5
2021-03-22;13301;290;224;257
2021-03-22;13104;278;194;236
2021-03-22;13503;139;104;121,5
2021-03-22;13105;391;361;376
2021-03-22;13602;90;84;87
2021-03-22;13106;413;373;393
2021-03-22;13107;188;158;173
2021-03-22;13108;281;252;266,5
2021-03-22;13603;124;113;118,5
2021-03-22;13109;221;210;215,5
2021-03-22;13110;1093;1011;1052
2021-03-22;13111;304;288;296
2021-03-22;13112;444;416;430
2021-03-22;13113;201;185;193
2021-03-22;13302;222;202;212
2021-03-22;13114;554;461;507,5
2021-03-22;13115;253;197;225
2021-03-22;13116;171;141;156
2021-03-22;13117;349;259;304
2021-03-22;13118;289;217;253
2021-03-22;13119;1125;977;1051
2021-03-22;13504;48;56;52
2021-03-22;13501;311;248;279,5
2021-03-22;13120;420;380;400
2021-03-22;13604;217;208;212,5
2021-03-22;13404;162;147;154,5
2021-03-22;13121;253;284;268,5
2021-03-22;13605;207;253;230
2021-03-22;13122;725;651;688
2021-03-22;13202;78;75;76,5
2021-03-22;13123;306;251;278,5
2021-03-22;13124;788;578;683
2021-03-22;13201;1491;1364;1427,5
2021-03-22;13125;473;404;438,5
2021-03-22;13126;293;257;275
2021-03-22;13127;336;293;314,5
2021-03-22;13128;494;454;474
2021-03-22;13401;685;615;650
2021-03-22;13129;246;197;221,5
2021-03-22;13203;20;23;21,5
2021-03-22;13130;306;258;282
2021-03-22;13505;23;19;21
2021-03-22;13131;261;253;257
2021-03-22;13101;937;868;902,5
2021-03-22;13601;123;136;129,5
2021-03-22;13303;43;38;40,5
2021-03-22;13132;157;144;150,5
2021-03-22;6302;69;58;63,5
2021-03-22;6303;105;86;95,5
2021-03-22;6102;29;35;32
2021-03-22;6103;7;6;6,5
2021-03-22;6104;38;25;31,5
2021-03-22;6105;48;35;41,5
2021-03-22;6106;140;119;129,5
2021-03-22;6202;6;13;9,5
2021-03-22;6107;36;36;36
2021-03-22;6203;26;18;22
2021-03-22;6304;1;3;2
2021-03-22;6108;92;74;83
2021-03-22;6109;46;27;36,5
2021-03-22;6204;10;6;8
2021-03-22;6110;40;36;38
2021-03-22;6305;68;57;62,5
2021-03-22;6205;22;22;22
2021-03-22;6111;56;58;57
2021-03-22;6306;40;38;39
2021-03-22;6206;6;4;5
2021-03-22;6307;32;20;26
2021-03-22;6112;32;30;31
2021-03-22;6113;28;35;31,5
2021-03-22;6201;64;61;62,5
2021-03-22;6308;32;30;31
2021-03-22;6309;5;1;3
2021-03-22;6114;26;20;23
2021-03-22;6101;623;585;604
2021-03-22;6115;130;156;143
2021-03-22;6116;41;51;46
2021-03-22;6301;423;362;392,5
2021-03-22;6117;102;101;101,5
2021-03-22;6310;73;93;83
2021-03-22;7201;116;125;120,5
2021-03-22;7202;27;28;27,5
2021-03-22;7402;78;77;77,5
2021-03-22;7102;108;65;86,5
2021-03-22;7103;18;18;18
2021-03-22;7301;783;649;716
2021-03-22;7104;6;6;6
2021-03-22;7302;17;19;18
2021-03-22;7303;7;11;9
2021-03-22;7401;337;313;325
2021-03-22;7403;88;70;79
2021-03-22;7105;122;143;132,5
2021-03-22;7304;134;137;135,5
2021-03-22;7404;47;33;40
2021-03-22;7106;29;21;25
2021-03-22;7203;30;12;21
2021-03-22;7107;23;24;23,5
2021-03-22;7305;63;48;55,5
2021-03-22;7405;18;20;19
2021-03-22;7108;50;24;37
2021-03-22;7306;38;55;46,5
2021-03-22;7307;24;18;21
2021-03-22;7109;131;133;132
2021-03-22;7406;219;158;188,5
2021-03-22;7110;33;29;31
2021-03-22;7101;815;665;740
2021-03-22;7308;94;74;84
2021-03-22;7309;9;4;6,5
2021-03-22;7407;37;42;39,5
2021-03-22;7408;85;59;72
2021-03-22;16102;53;46;49,5
2021-03-22;16101;673;578;625,5
2021-03-22;16103;89;72;80,5
2021-03-22;16202;14;9;11,5
2021-03-22;16203;43;35;39
2021-03-22;16302;73;83;78
2021-03-22;16104;29;24;26,5
2021-03-22;16204;5;10;7,5
2021-03-22;16303;31;31;31
2021-03-22;16105;7;4;5,5
2021-03-22;16106;26;33;29,5
2021-03-22;16205;13;6;9,5
2021-03-22;16107;49;35;42
2021-03-22;16201;35;25;30
2021-03-22;16206;20;9;14,5
2021-03-22;16301;205;167;186
2021-03-22;16304;16;21;18,5
2021-03-22;16108;27;37;32
2021-03-22;16305;24;20;22
2021-03-22;16207;8;9;8,5
2021-03-22;16109;41;41;41
2021-03-22;8314;3;0;1,5
2021-03-22;8302;13;9;11
2021-03-22;8202;147;139;143
2021-03-22;8303;231;181;206
2021-03-22;8203;147;192;169,5
2021-03-22;8103;407;371;389
2021-03-22;8101;1038;1061;1049,5
2021-03-22;8204;7;10;8,5
2021-03-22;8102;538;532;535
2021-03-22;8205;88;95;91,5
2021-03-22;8104;28;41;34,5
2021-03-22;8112;578;578;578
2021-03-22;8105;102;112;107
2021-03-22;8304;100;83;91,5
2021-03-22;8201;115;137;126
2021-03-22;8206;42;55;48,5
2021-03-22;8301;892;800;846
2021-03-22;8106;208;233;220,5
2021-03-22;8305;144;109;126,5
2021-03-22;8306;90;57;73,5
2021-03-22;8307;54;37;45,5
2021-03-22;8107;254;266;260
