SEMANA;CODIGO_COMUNA;PASO
2021-04-05;9102;1
2021-04-12;9102;1
2021-04-19;9102;1
2021-04-26;9102;1
2021-05-03;9102;1
2020-07-27;9103;4
2020-08-03;9103;4
2020-08-10;9103;4
2020-08-17;9103;4
2020-08-24;9103;4
2020-08-31;9103;4
2020-09-07;9103;4
2020-09-14;9103;4
2020-09-21;9103;4
2020-09-28;9103;2
2020-10-05;9103;2
2020-10-12;9103;2
2020-10-19;9103;2
2020-10-26;9103;2
2020-11-02;9103;2
2020-11-09;9103;2
2020-11-16;9103;2
2020-11-23;9103;2
2020-11-30;9103;3
2020-12-07;9103;3
2020-12-14;9103;3
2020-12-21;9103;3
2020-12-28;9103;3
2021-01-04;9103;3
2021-01-11;9103;3
2021-01-18;9103;3
2021-01-25;9103;2
2021-02-01;9103;2
2021-02-08;9103;2
2021-02-15;9103;2
2021-02-22;9103;1
2021-03-01;9103;1
2021-03-08;9103;1
2021-03-15;9103;1
2021-03-22;9103;1
2021-03-29;9103;1
2021-04-05;9103;1
2021-04-12;9103;1
2021-04-19;9103;1
2021-04-26;9103;1
2021-05-03;9103;1
2020-07-27;9104;4
2020-08-03;9104;4
2020-08-10;9104;4
2020-08-17;9104;4
2020-08-24;9104;4
2020-08-31;9104;4
2020-09-07;9104;4
2020-09-14;9104;4
2020-09-21;9104;4
2020-09-28;9104;4
2020-10-05;9104;4
2020-10-12;9104;4
2020-10-19;9104;4
2020-10-26;9104;4
2020-11-02;9104;4
2020-11-09;9104;4
2020-11-16;9104;4
2020-11-23;9104;4
2020-11-30;9104;1
2020-12-07;9104;1
2020-12-14;9104;1
2020-12-21;9104;2
2020-12-28;9104;2
2021-01-04;9104;3
2021-01-11;9104;3
2021-01-18;9104;3
2021-01-25;9104;2
2021-02-01;9104;2
2021-02-08;9104;2
2021-02-15;9104;2
2021-02-22;9104;2
2021-03-01;9104;3
2021-03-08;9104;2
2021-03-15;9104;1
2021-03-22;9104;1
2021-03-29;9104;1
2021-04-05;9104;1
2021-04-12;9104;1
2021-04-19;9104;1
2021-04-26;9104;1
2021-05-03;9104;1
2020-07-27;9105;4
2020-08-03;9105;4
2020-08-10;9105;4
2020-08-17;9105;4
2020-08-24;9105;4
2020-08-31;9105;4
2020-09-07;9105;4
2020-09-14;9105;4
2020-09-21;9105;4
2020-09-28;9105;4
2020-10-05;9105;4
2020-10-12;9105;2
2020-10-19;9105;2
2020-10-26;9105;1
2020-11-02;9105;1
2020-11-09;9105;1
2020-11-16;9105;1
2020-11-23;9105;1
2020-11-30;9105;1
2020-12-07;9105;1
2020-12-14;9105;1
2020-12-21;9105;2
2020-12-28;9105;2
2021-01-04;9105;2
2021-01-11;9105;2
2021-01-18;9105;2
2021-01-25;9105;2
2021-02-01;9105;2
2021-02-08;9105;3
2021-02-15;9105;2
2021-02-22;9105;2
2021-03-01;9105;1
2021-03-08;9105;1
2021-03-15;9105;1
2021-03-22;9105;1
2021-03-29;9105;1
2021-04-05;9105;1
2021-04-12;9105;1
2021-04-19;9105;1
2021-04-26;9105;1
2021-05-03;9105;1
2020-07-27;9106;4
2020-08-03;9106;4
2020-08-10;9106;4
2020-08-17;9106;4
2020-08-24;9106;4
2020-08-31;9106;4
2020-09-07;9106;4
2020-09-14;9106;4
2020-09-21;9106;4
2020-09-28;9106;2
2020-10-05;9106;2
2020-10-12;9106;1
2020-10-19;9106;1
2020-10-26;9106;1
2020-11-02;9106;1
2020-11-09;9106;1
2020-11-16;9106;2
2020-11-23;9106;2
2020-11-30;9106;2
2020-12-07;9106;2
2020-12-14;9106;2
2020-12-21;9106;2
2020-12-28;9106;2
2021-01-04;9106;2
2021-01-11;9106;1
2021-01-18;9106;1
2021-01-25;9106;1
2021-02-01;9106;1
2021-02-08;9106;2
2021-02-15;9106;2
2021-02-22;9106;2
2021-03-01;9106;2
2021-03-08;9106;2
2021-03-15;9106;1
2021-03-22;9106;1
2021-03-29;9106;1
2021-04-05;9106;1
2021-04-12;9106;1
2021-04-19;9106;1
2021-04-26;9106;1
2021-05-03;9106;1
2020-07-27;9107;4
2020-08-03;9107;4
2020-08-10;9107;4
2020-08-17;9107;4
2020-08-24;9107;4
2020-08-31;9107;4
2020-09-07;9107;4
2020-09-14;9107;4
2020-09-21;9107;4
2020-09-28;9107;4
2020-10-05;9107;4
2020-10-12;9107;4
2020-10-19;9107;4
2020-10-26;9107;2
2020-11-02;9107;2
2020-11-09;9107;2
2020-11-16;9107;2
2020-11-23;9107;2
2020-11-30;9107;3
2020-12-07;9107;3
2020-12-14;9107;3
2020-12-21;9107;3
2020-12-28;9107;3
2021-01-04;9107;3
2021-01-11;9107;2
2021-01-18;9107;2
2021-01-25;9107;2
2021-02-01;9107;2
2021-02-08;9107;2
2021-02-15;9107;2
2021-02-22;9107;2
2021-03-01;9107;2
2021-03-08;9107;3
2021-03-15;9107;2
2021-03-22;9107;1
2021-03-29;9107;1
2021-04-05;9107;1
2021-04-12;9107;1
2021-04-19;9107;1
2021-04-26;9107;1
2021-05-03;9107;1
2020-07-27;9108;4
2020-08-03;9108;4
2020-08-10;9108;4
2020-08-17;9108;4
2020-08-24;9108;4
2020-08-31;9108;4
2020-09-07;9108;4
2020-09-14;9108;4
2020-09-21;9108;4
2020-09-28;9108;2
2020-10-05;9108;2
2020-10-12;9108;2
2020-10-19;9108;2
2020-10-26;9108;2
2020-11-02;9108;1
2020-11-09;9108;1
2020-11-16;9108;1
2020-11-23;9108;1
2020-11-30;9108;1
2020-12-07;9108;1
2020-12-14;9108;1
2020-12-21;9108;1
2020-12-28;9108;1
2021-01-04;9108;1
2021-01-11;9108;2
2021-01-18;9108;2
2021-01-25;9108;1
2021-02-01;9108;1
2021-02-08;9108;1
2021-02-15;9108;1
2021-02-22;9108;1
2021-03-01;9108;2
2021-03-08;9108;2
2021-03-15;9108;1
2021-03-22;9108;1
2021-03-29;9108;1
2021-04-05;9108;1
2021-04-12;9108;1
2021-04-19;9108;1
2021-04-26;9108;1
2021-05-03;9108;1
2020-07-27;9109;4
2020-08-03;9109;4
2020-08-10;9109;4
2020-08-17;9109;4
2020-08-24;9109;4
2020-08-31;9109;4
2020-09-07;9109;4
2020-09-14;9109;4
2020-09-21;9109;4
2020-09-28;9109;1
2020-10-05;9109;1
2020-10-12;9109;1
2020-10-19;9109;1
2020-10-26;9109;2
2020-11-02;9109;2
2020-11-09;9109;3
2020-11-16;9109;3
2020-11-23;9109;3
2020-11-30;9109;3
2020-12-07;9109;3
2020-12-14;9109;3
2020-12-21;9109;3
2020-12-28;9109;3
2021-01-04;9109;2
2021-01-11;9109;2
2021-01-18;9109;2
2021-01-25;9109;2
2021-02-01;9109;2
2021-02-08;9109;1
2021-02-15;9109;1
2021-02-22;9109;1
2021-03-01;9109;1
2021-03-08;9109;1
2021-03-15;9109;1
2021-03-22;9109;1
2021-03-29;9109;1
2021-04-05;9109;1
2021-04-12;9109;1
2021-04-19;9109;1
2021-04-26;9109;1
2021-05-03;9109;1
2020-07-27;9110;4
2020-08-03;9110;4
2020-08-10;9110;4
2020-08-17;9110;4
2020-08-24;9110;4
2020-08-31;9110;4
2020-09-07;9110;4
2020-09-14;9110;4
2020-09-21;9110;4
2020-09-28;9110;4
2020-10-05;9110;4
2020-10-12;9110;4
2020-10-19;9110;4
2020-10-26;9110;4
2020-11-02;9110;2
2020-11-09;9110;2
2020-11-16;9110;2
2020-11-23;9110;2
2020-11-30;9110;3
2020-12-07;9110;3
2020-12-14;9110;3
2020-12-21;9110;3
2020-12-28;9110;3
2021-01-04;9110;3
2021-01-11;9110;3
2021-01-18;9110;3
2021-01-25;9110;3
2021-02-01;9110;2
2021-02-08;9110;1
2021-02-15;9110;1
2021-02-22;9110;1
2021-03-01;9110;1
2021-03-08;9110;1
2021-03-15;9110;2
2021-03-22;9110;1
2021-03-29;9110;1
2021-04-05;9110;1
2021-04-12;9110;1
2021-04-19;9110;1
2021-04-26;9110;1
2021-05-03;9110;1
2020-07-27;9111;4
2020-08-03;9111;4
2020-08-10;9111;4
2020-08-17;9111;4
2020-08-24;9111;4
2020-08-31;9111;4
2020-09-07;9111;4
2020-09-14;9111;4
2020-09-21;9111;4
2020-09-28;9111;2
2020-10-05;9111;2
2020-10-12;9111;2
2020-10-19;9111;2
2020-10-26;9111;2
2020-11-02;9111;2
2020-11-09;9111;2
2020-11-16;9111;2
2020-11-23;9111;2
2020-11-30;9111;3
2020-12-07;9111;3
2020-12-14;9111;3
2020-12-21;9111;2
2020-12-28;9111;2
2021-01-04;9111;2
2021-01-11;9111;2
2021-01-18;9111;1
2021-01-25;9111;1
2021-02-01;9111;1
2021-02-08;9111;1
2021-02-15;9111;1
2021-02-22;9111;1
2021-03-01;9111;1
2021-03-08;9111;1
2021-03-15;9111;2
2021-03-22;9111;2
2021-03-29;9111;1
2021-04-05;9111;1
2021-04-12;9111;1
2021-04-19;9111;1
2021-04-26;9111;1
2021-05-03;9111;1
2020-07-27;9112;4
2020-08-03;9112;4
2020-08-10;9112;4
2020-08-17;9112;4
2020-08-24;9112;4
2020-08-31;9112;4
2020-09-07;9112;4
2020-09-14;9112;4
2020-09-21;9112;4
2020-09-28;9112;2
2020-10-05;9112;2
2020-10-12;9112;2
2020-10-19;9112;2
2020-10-26;9112;1
2020-11-02;9112;1
2020-11-09;9112;1
2020-11-16;9112;1
2020-11-23;9112;1
2020-11-30;9112;1
2020-12-07;9112;1
2020-12-14;9112;1
2020-12-21;9112;2
2020-12-28;9112;2
2021-01-04;9112;2
2021-01-11;9112;2
2021-01-18;9112;2
2021-01-25;9112;1
2021-02-01;9112;1
2021-02-08;9112;1
2021-02-15;9112;1
2021-02-22;9112;1
2021-03-01;9112;1
2021-03-08;9112;1
2021-03-15;9112;1
2021-03-22;9112;1
2021-03-29;9112;1
2021-04-05;9112;1
2021-04-12;9112;1
2021-04-19;9112;1
2021-04-26;9112;1
2021-05-03;9112;1
2020-07-27;9113;4
2020-08-03;9113;4
2020-08-10;9113;4
2020-08-17;9113;4
2020-08-24;9113;4
2020-08-31;9113;4
2020-09-07;9113;4
2020-09-14;9113;4
2020-09-21;9113;4
2020-09-28;9113;4
2020-10-05;9113;4
2020-10-12;9113;2
2020-10-19;9113;2
2020-10-26;9113;2
2020-11-02;9113;2
2020-11-09;9113;2
2020-11-16;9113;2
2020-11-23;9113;2
2020-11-30;9113;2
2020-12-07;9113;2
2020-12-14;9113;2
2020-12-21;9113;2
2020-12-28;9113;2
2021-01-04;9113;2
2021-01-11;9113;2
2021-01-18;9113;2
2021-01-25;9113;2
2021-02-01;9113;1
2021-02-08;9113;1
2021-02-15;9113;2
2021-02-22;9113;2
2021-03-01;9113;3
2021-03-08;9113;1
2021-03-15;9113;1
2021-03-22;9113;1
2021-03-29;9113;1
2021-04-05;9113;1
2021-04-12;9113;1
2021-04-19;9113;1
2021-04-26;9113;1
2021-05-03;9113;1
2020-07-27;9114;4
2020-08-03;9114;4
2020-08-10;9114;4
2020-08-17;9114;4
2020-08-24;9114;4
2020-08-31;9114;4
2020-09-07;9114;4
2020-09-14;9114;4
2020-09-21;9114;4
2020-09-28;9114;4
2020-10-05;9114;4
2020-10-12;9114;4
2020-10-19;9114;4
2020-10-26;9114;2
2020-11-02;9114;2
2020-11-09;9114;2
2020-11-16;9114;3
2020-11-23;9114;3
2020-11-30;9114;3
2020-12-07;9114;3
2020-12-14;9114;3
2020-12-21;9114;2
2020-12-28;9114;2
2021-01-04;9114;3
2021-01-11;9114;3
2021-01-18;9114;3
2021-01-25;9114;3
2021-02-01;9114;2
2021-02-08;9114;2
2021-02-15;9114;2
2021-02-22;9114;3
2021-03-01;9114;2
2021-03-08;9114;1
2021-03-15;9114;1
2021-03-22;9114;1
2021-03-29;9114;1
2021-04-05;9114;1
2021-04-12;9114;1
2021-04-19;9114;1
2021-04-26;9114;1
2021-05-03;9114;1
2020-07-27;9115;4
2020-08-03;9115;4
2020-08-10;9115;4
2020-08-17;9115;4
2020-08-24;9115;4
2020-08-31;9115;4
2020-09-07;9115;4
2020-09-14;9115;4
2020-09-21;9115;4
2020-09-28;9115;4
2020-10-05;9115;2
2020-10-12;9115;2
2020-10-19;9115;2
2020-10-26;9115;2
2020-11-02;9115;2
2020-11-09;9115;3
2020-11-16;9115;3
2020-11-23;9115;3
2020-11-30;9115;3
2020-12-07;9115;3
2020-12-14;9115;3
2020-12-21;9115;3
2020-12-28;9115;3
2021-01-04;9115;3
2021-01-11;9115;3
2021-01-18;9115;2
2021-01-25;9115;1
2021-02-01;9115;1
2021-02-08;9115;1
2021-02-15;9115;2
2021-02-22;9115;2
2021-03-01;9115;2
2021-03-08;9115;3
2021-03-15;9115;2
2021-03-22;9115;2
2021-03-29;9115;1
2021-04-05;9115;1
2021-04-12;9115;1
2021-04-19;9115;1
2021-04-26;9115;1
2021-05-03;9115;1
2020-07-27;9116;4
2020-08-03;9116;4
2020-08-10;9116;4
2020-08-17;9116;4
2020-08-24;9116;4
2020-08-31;9116;4
2020-09-07;9116;4
2020-09-14;9116;4
2020-09-21;9116;4
2020-09-28;9116;1
2020-10-05;9116;1
2020-10-12;9116;1
2020-10-19;9116;1
2020-10-26;9116;1
2020-11-02;9116;1
2020-11-09;9116;2
2020-11-16;9116;2
2020-11-23;9116;2
2020-11-30;9116;3
2020-12-07;9116;3
2020-12-14;9116;3
2020-12-21;9116;3
2020-12-28;9116;3
2021-01-04;9116;2
2021-01-11;9116;2
2021-01-18;9116;2
2021-01-25;9116;2
2021-02-01;9116;1
2021-02-08;9116;1
2021-02-15;9116;1
2021-02-22;9116;1
2021-03-01;9116;1
2021-03-08;9116;1
2021-03-15;9116;1
2021-03-22;9116;1
2021-03-29;9116;1
2021-04-05;9116;1
2021-04-12;9116;1
2021-04-19;9116;1
2021-04-26;9116;1
2021-05-03;9116;1
2020-07-27;9117;4
2020-08-03;9117;4
2020-08-10;9117;4
2020-08-17;9117;4
2020-08-24;9117;4
2020-08-31;9117;4
2020-09-07;9117;4
2020-09-14;9117;4
2020-09-21;9117;1
2020-09-28;9117;1
2020-10-05;9117;1
2020-10-12;9117;1
2020-10-19;9117;1
2020-10-26;9117;2
2020-11-02;9117;2
2020-11-09;9117;3
2020-11-16;9117;3
2020-11-23;9117;3
2020-11-30;9117;3
2020-12-07;9117;3
2020-12-14;9117;3
2020-12-21;9117;3
2020-12-28;9117;3
2021-01-04;9117;3
2021-01-11;9117;3
2021-01-18;9117;3
2021-01-25;9117;2
2021-02-01;9117;2
2021-02-08;9117;2
2021-02-15;9117;2
2021-02-22;9117;3
2021-03-01;9117;2
2021-03-08;9117;2
2021-03-15;9117;2
2021-03-22;9117;2
2021-03-29;9117;1
2021-04-05;9117;1
2021-04-12;9117;1
2021-04-19;9117;1
2021-04-26;9117;2
2021-05-03;9117;2
2020-07-27;9118;4
2020-08-03;9118;4
2020-08-10;9118;4
2020-08-17;9118;4
2020-08-24;9118;4
2020-08-31;9118;4
2020-09-07;9118;4
2020-09-14;9118;4
2020-09-21;9118;4
2020-09-28;9118;4
2020-10-05;9118;4
2020-10-12;9118;4
2020-10-19;9118;4
2020-10-26;9118;4
2020-11-02;9118;4
2020-11-09;9118;4
2020-11-16;9118;2
2020-11-23;9118;2
2020-11-30;9118;2
2020-12-07;9118;2
2020-12-14;9118;2
2020-12-21;9118;3
2020-12-28;9118;3
2021-01-04;9118;2
2021-01-11;9118;2
2021-01-18;9118;2
2021-01-25;9118;2
2021-02-01;9118;1
2021-02-08;9118;1
2021-02-15;9118;1
2021-02-22;9118;1
2021-03-01;9118;1
2021-03-08;9118;1
2021-03-15;9118;1
2021-03-22;9118;1
2021-03-29;9118;1
2021-04-05;9118;2
2021-04-12;9118;2
2021-04-19;9118;2
2021-04-26;9118;2
2021-05-03;9118;2
2020-07-27;9119;4
2020-08-03;9119;4
2020-08-10;9119;4
2020-08-17;9119;4
2020-08-24;9119;4
2020-08-31;9119;4
2020-09-07;9119;4
2020-09-14;9119;4
2020-09-21;9119;4
2020-09-28;9119;4
2020-10-05;9119;4
2020-10-12;9119;2
2020-10-19;9119;2
2020-10-26;9119;1
2020-11-02;9119;1
2020-11-09;9119;1
2020-11-16;9119;1
2020-11-23;9119;2
2020-11-30;9119;2
2020-12-07;9119;2
2020-12-14;9119;2
2020-12-21;9119;2
2020-12-28;9119;2
2021-01-04;9119;2
2021-01-11;9119;2
2021-01-18;9119;2
2021-01-25;9119;1
2021-02-01;9119;1
2021-02-08;9119;2
2021-02-15;9119;2
2021-02-22;9119;1
2021-03-01;9119;1
2021-03-08;9119;1
2021-03-15;9119;1
2021-03-22;9119;1
2021-03-29;9119;1
2021-04-05;9119;1
2021-04-12;9119;1
2021-04-19;9119;1
2021-04-26;9119;1
2021-05-03;9119;1
2020-07-27;9120;4
2020-08-03;9120;4
2020-08-10;9120;4
2020-08-17;9120;4
2020-08-24;9120;4
2020-08-31;9120;4
2020-09-07;9120;4
2020-09-14;9120;4
2020-09-21;9120;4
2020-09-28;9120;2
2020-10-05;9120;1
2020-10-12;9120;1
2020-10-19;9120;1
2020-10-26;9120;1
2020-11-02;9120;1
2020-11-09;9120;1
2020-11-16;9120;2
2020-11-23;9120;2
2020-11-30;9120;3
2020-12-07;9120;3
2020-12-14;9120;3
2020-12-21;9120;2
2020-12-28;9120;2
2021-01-04;9120;2
2021-01-11;9120;2
2021-01-18;9120;2
2021-01-25;9120;2
2021-02-01;9120;2
2021-02-08;9120;2
2021-02-15;9120;2
2021-02-22;9120;2
2021-03-01;9120;2
2021-03-08;9120;1
2021-03-15;9120;1
2021-03-22;9120;1
2021-03-29;9120;1
2021-04-05;9120;1
2021-04-12;9120;1
2021-04-19;9120;1
2021-04-26;9120;1
2021-05-03;9120;1
2020-07-27;9121;4
2020-08-03;9121;4
2020-08-10;9121;4
2020-08-17;9121;4
2020-08-24;9121;4
2020-08-31;9121;4
2020-09-07;9121;4
2020-09-14;9121;4
2020-09-21;9121;4
2020-09-28;9121;2
2020-10-05;9121;2
2020-10-12;9121;2
2020-10-19;9121;2
2020-10-26;9121;2
2020-11-02;9121;2
2020-11-09;9121;1
2020-11-16;9121;1
2020-11-23;9121;1
2020-11-30;9121;1
2020-12-07;9121;1
2020-12-14;9121;1
2020-12-21;9121;2
2020-12-28;9121;2
2021-01-04;9121;2
2021-01-11;9121;2
2021-01-18;9121;1
2021-01-25;9121;1
2021-02-01;9121;1
2021-02-08;9121;1
2021-02-15;9121;1
2021-02-22;9121;2
2021-03-01;9121;2
2021-03-08;9121;1
2021-03-15;9121;1
2021-03-22;9121;1
2021-03-29;9121;1
2021-04-05;9121;1
2021-04-12;9121;1
2021-04-19;9121;1
2021-04-26;9121;1
2021-05-03;9121;1
2020-07-27;9201;4
2020-08-03;9201;4
2020-08-10;9201;4
2020-08-17;9201;4
2020-08-24;9201;4
2020-08-31;9201;4
2020-09-07;9201;4
2020-09-14;9201;4
2020-09-21;9201;4
2020-09-28;9201;2
2020-10-05;9201;2
2020-10-12;9201;2
2020-10-19;9201;2
2020-10-26;9201;2
2020-11-02;9201;2
2020-11-09;9201;2
2020-11-16;9201;2
2020-11-23;9201;2
2020-11-30;9201;2
2020-12-07;9201;1
2020-12-14;9201;1
2020-12-21;9201;1
2020-12-28;9201;1
2021-01-04;9201;1
2021-01-11;9201;1
2021-01-18;9201;1
2021-01-25;9201;2
2021-02-01;9201;2
2021-02-08;9201;3
2021-02-15;9201;3
2021-02-22;9201;3
2021-03-01;9201;2
2021-03-08;9201;1
2021-03-15;9201;1
2021-03-22;9201;1
2021-03-29;9201;1
2021-04-05;9201;1
2021-04-12;9201;1
2021-04-19;9201;1
2021-04-26;9201;1
2021-05-03;9201;1
2020-07-27;9202;4
2020-08-03;9202;4
2020-08-10;9202;4
2020-08-17;9202;4
2020-08-24;9202;4
2020-08-31;9202;4
2020-09-07;9202;4
2020-09-14;9202;4
2020-09-21;9202;4
2020-09-28;9202;4
2020-10-05;9202;2
2020-10-12;9202;2
2020-10-19;9202;2
2020-10-26;9202;2
2020-11-02;9202;2
2020-11-09;9202;2
2020-11-16;9202;2
2020-11-23;9202;2
2020-11-30;9202;2
2020-12-07;9202;2
2020-12-14;9202;2
2020-12-21;9202;3
2020-12-28;9202;3
2021-01-04;9202;3
2021-01-11;9202;3
2021-01-18;9202;3
2021-01-25;9202;2
2021-02-01;9202;2
2021-02-08;9202;1
2021-02-15;9202;1
2021-02-22;9202;1
2021-03-01;9202;1
2021-03-08;9202;1
2021-03-15;9202;1
2021-03-22;9202;1
2021-03-29;9202;1
2021-04-05;9202;1
2021-04-12;9202;1
2021-04-19;9202;1
2021-04-26;9202;1
2021-05-03;9202;1
2020-07-27;9203;4
2020-08-03;9203;4
2020-08-10;9203;4
2020-08-17;9203;4
2020-08-24;9203;4
2020-08-31;9203;4
2020-09-07;9203;4
2020-09-14;9203;4
2020-09-21;9203;4
2020-09-28;9203;4
2020-10-05;9203;4
2020-10-12;9203;4
2020-10-19;9203;4
2020-10-26;9203;4
2020-11-02;9203;2
2020-11-09;9203;2
2020-11-16;9203;2
2020-11-23;9203;2
2020-11-30;9203;3
2020-12-07;9203;3
2020-12-14;9203;3
2020-12-21;9203;3
2020-12-28;9203;3
2021-01-04;9203;3
2021-01-11;9203;2
2021-01-18;9203;2
2021-01-25;9203;2
2021-02-01;9203;2
2021-02-08;9203;2
2021-02-15;9203;3
2021-02-22;9203;3
2021-03-01;9203;3
2021-03-08;9203;2
2021-03-15;9203;1
2021-03-22;9203;1
2021-03-29;9203;1
2021-04-05;9203;1
2021-04-12;9203;1
2021-04-19;9203;1
2021-04-26;9203;1
2021-05-03;9203;1
2020-07-27;9204;4
2020-08-03;9204;4
2020-08-10;9204;4
2020-08-17;9204;4
2020-08-24;9204;4
2020-08-31;9204;4
2020-09-07;9204;4
2020-09-14;9204;4
2020-09-21;9204;1
2020-09-28;9204;1
2020-10-05;9204;1
2020-10-12;9204;1
2020-10-19;9204;1
2020-10-26;9204;2
2020-11-02;9204;2
2020-11-09;9204;3
2020-11-16;9204;3
2020-11-23;9204;3
2020-11-30;9204;3
2020-12-07;9204;3
2020-12-14;9204;3
2020-12-21;9204;3
2020-12-28;9204;3
2021-01-04;9204;3
2021-01-11;9204;3
2021-01-18;9204;3
2021-01-25;9204;3
2021-02-01;9204;3
2021-02-08;9204;3
2021-02-15;9204;2
2021-02-22;9204;2
2021-03-01;9204;1
2021-03-08;9204;1
2021-03-15;9204;1
2021-03-22;9204;1
2021-03-29;9204;1
2021-04-05;9204;1
2021-04-12;9204;1
2021-04-19;9204;1
2021-04-26;9204;1
2021-05-03;9204;1
2020-07-27;9205;4
2020-08-03;9205;4
2020-08-10;9205;4
2020-08-17;9205;4
2020-08-24;9205;4
2020-08-31;9205;4
2020-09-07;9205;4
2020-09-14;9205;4
2020-09-21;9205;1
2020-09-28;9205;1
2020-10-05;9205;1
2020-10-12;9205;2
2020-10-19;9205;2
2020-10-26;9205;2
2020-11-02;9205;3
2020-11-09;9205;3
2020-11-16;9205;3
2020-11-23;9205;3
2020-11-30;9205;3
2020-12-07;9205;3
2020-12-14;9205;3
2020-12-21;9205;3
2020-12-28;9205;3
2021-01-04;9205;2
2021-01-11;9205;2
2021-01-18;9205;3
2021-01-25;9205;3
2021-02-01;9205;3
2021-02-08;9205;3
2021-02-15;9205;3
2021-02-22;9205;3
2021-03-01;9205;3
2021-03-08;9205;2
2021-03-15;9205;1
2021-03-22;9205;1
2021-03-29;9205;1
2021-04-05;9205;2
2021-04-12;9205;2
2021-04-19;9205;2
2021-04-26;9205;3
2021-05-03;9205;3
2020-07-27;9206;4
2020-08-03;9206;4
2020-08-10;9206;4
2020-08-17;9206;4
2020-08-24;9206;4
2020-08-31;9206;4
2020-09-07;9206;4
2020-09-14;9206;4
2020-09-21;9206;4
2020-09-28;9206;4
2020-10-05;9206;4
2020-10-12;9206;4
2020-10-19;9206;4
2020-10-26;9206;4
2020-11-02;9206;4
2020-11-09;9206;4
2020-11-16;9206;2
2020-11-23;9206;2
2020-11-30;9206;2
2020-12-07;9206;1
2020-12-14;9206;1
2020-12-21;9206;2
2020-12-28;9206;2
2021-01-04;9206;2
2021-01-11;9206;2
2021-01-18;9206;3
2021-01-25;9206;3
2021-02-01;9206;3
2021-02-08;9206;3
2021-02-15;9206;3
2021-02-22;9206;3
2021-03-01;9206;2
2021-03-08;9206;1
2021-03-15;9206;1
2021-03-22;9206;1
2021-03-29;9206;1
2021-04-05;9206;1
2021-04-12;9206;1
2021-04-19;9206;2
2021-04-26;9206;2
2021-05-03;9206;2
2020-07-27;9207;4
2020-08-03;9207;4
2020-08-10;9207;4
2020-08-17;9207;4
2020-08-24;9207;4
2020-08-31;9207;4
2020-09-07;9207;4
2020-09-14;9207;4
2020-09-21;9207;4
2020-09-28;9207;4
2020-10-05;9207;4
2020-10-12;9207;4
2020-10-19;9207;4
2020-10-26;9207;4
2020-11-02;9207;4
2020-11-09;9207;4
2020-11-16;9207;4
2020-11-23;9207;4
2020-11-30;9207;4
2020-12-07;9207;4
2020-12-14;9207;2
2020-12-21;9207;2
2020-12-28;9207;2
2021-01-04;9207;2
2021-01-11;9207;2
2021-01-18;9207;1
2021-01-25;9207;1
2021-02-01;9207;1
2021-02-08;9207;2
2021-02-15;9207;1
2021-02-22;9207;1
2021-03-01;9207;1
2021-03-08;9207;1
2021-03-15;9207;1
2021-03-22;9207;1
2021-03-29;9207;1
2021-04-05;9207;1
2021-04-12;9207;1
2021-04-19;9207;1
2021-04-26;9207;1
2021-05-03;9207;1
2020-07-27;9208;4
2020-08-03;9208;4
2020-08-10;9208;4
2020-08-17;9208;4
2020-08-24;9208;4
2020-08-31;9208;4
2020-09-07;9208;4
2020-09-14;9208;4
2020-09-21;9208;4
2020-09-28;9208;4
2020-10-05;9208;4
2020-10-12;9208;4
2020-10-19;9208;4
2020-10-26;9208;4
2020-11-02;9208;4
2020-11-09;9208;4
2020-11-16;9208;4
2020-11-23;9208;4
2020-11-30;9208;4
2020-12-07;9208;4
2020-12-14;9208;4
2020-12-21;9208;4
2020-12-28;9208;4
2021-01-04;9208;4
2021-01-11;9208;3
2021-01-18;9208;3
2021-01-25;9208;2
2021-02-01;9208;2
2021-02-08;9208;1
2021-02-15;9208;1
2021-02-22;9208;1
2021-03-01;9208;1
2021-03-08;9208;1
2021-03-15;9208;2
2021-03-22;9208;2
2021-03-29;9208;2
2021-04-05;9208;1
2021-04-12;9208;1
2021-04-19;9208;1
2021-04-26;9208;1
2021-05-03;9208;1
2020-07-27;9209;4
2020-08-03;9209;4
2020-08-10;9209;4
2020-08-17;9209;4
2020-08-24;9209;4
2020-08-31;9209;4
2020-09-07;9209;4
2020-09-14;9209;4
2020-09-21;9209;4
2020-09-28;9209;2
2020-10-05;9209;2
2020-10-12;9209;1
2020-10-19;9209;1
2020-10-26;9209;1
2020-11-02;9209;2
2020-11-09;9209;3
2020-11-16;9209;3
2020-11-23;9209;3
2020-11-30;9209;3
2020-12-07;9209;2
2020-12-14;9209;2
2020-12-21;9209;2
2020-12-28;9209;2
2021-01-04;9209;2
2021-01-11;9209;1
2021-01-18;9209;1
2021-01-25;9209;2
2021-02-01;9209;3
2021-02-08;9209;3
2021-02-15;9209;2
2021-02-22;9209;2
2021-03-01;9209;1
2021-03-08;9209;1
2021-03-15;9209;1
2021-03-22;9209;1
2021-03-29;9209;1
2021-04-05;9209;1
2021-04-12;9209;1
2021-04-19;9209;1
2021-04-26;9209;1
2021-05-03;9209;1
2020-07-27;9210;4
2020-08-03;9210;4
2020-08-10;9210;4
2020-08-17;9210;4
2020-08-24;9210;4
2020-08-31;9210;4
2020-09-07;9210;4
2020-09-14;9210;4
2020-09-21;9210;4
2020-09-28;9210;4
2020-10-05;9210;4
